Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
13379,1.969103316,0.086185206,0.086185206
13380,1.969103316,0.086185206,0.086185206
13381,1.969103316,0.086185206,0.086185206
13382,1.969103316,0.086185206,0.086185206
13383,1.969103316,0.086185206,0.086185206
13384,1.969103316,0.086185206,0.086185206
13385,1.969103316,0.086185206,0.086185206
13386,1.969103316,0.086185206,0.086185206
13387,1.969103316,0.086185206,0.086185206
13388,1.969103316,0.086185206,0.086185206
13389,1.969103316,0.086185206,0.086185206
13390,1.969103316,0.086185206,0.086185206
13391,1.969103316,0.086185206,0.086185206
13392,1.969103316,0.086185206,0.086185206
13393,1.969103316,0.086185206,0.086185206
13394,1.969103316,0.086185206,0.086185206
13395,1.969103316,0.086185206,0.086185206
13396,1.969103316,0.086185206,0.086185206
13397,1.969103316,0.086185206,0.086185206
13398,1.969103316,0.086185206,0.086185206
13399,1.969103316,0.086185206,0.086185206
13400,1.969103316,0.086185206,0.086185206
13401,1.969103316,0.086185206,0.086185206
13402,1.969103316,0.086185206,0.086185206
13403,1.969103316,0.086185206,0.086185206
13404,1.969103316,0.086185206,0.086185206
13405,1.969103316,0.086185206,0.086185206
13406,1.969103316,0.086185206,0.086185206
13407,1.969103316,0.086185206,0.086185206
13408,1.969103316,0.086185206,0.086185206
13409,1.969103316,0.086185206,0.086185206
13410,1.969103316,0.086185206,0.086185206
13411,1.969103316,0.086185206,0.086185206
13412,1.969103316,0.086185206,0.086185206
13413,1.969103316,0.086185206,0.086185206
13414,1.969103316,0.086185206,0.086185206
13415,1.969103316,0.086185206,0.086185206
13416,1.969103316,0.086185206,0.086185206
13417,1.969103316,0.086185206,0.086185206
13418,1.969103316,0.086185206,0.086185206
13419,1.969103316,0.086185206,0.086185206
13420,1.969103316,0.086185206,0.086185206
13421,1.969103316,0.086185206,0.086185206
13422,1.969103316,0.086185206,0.086185206
13423,1.969103316,0.086185206,0.086185206
13424,1.969103316,0.086185206,0.086185206
13425,1.969103316,0.086185206,0.086185206
13426,1.969103316,0.086185206,0.086185206
13427,1.969103316,0.086185206,0.086185206
13428,1.969103316,0.086185206,0.086185206
13429,1.969103316,0.086185206,0.086185206
13430,1.969103316,0.086185206,0.086185206
13431,1.969103316,0.086185206,0.086185206
13432,1.969103316,0.086185206,0.086185206
13433,1.969103316,0.086185206,0.086185206
13434,1.969103316,0.086185206,0.086185206
13435,1.969103316,0.086185206,0.086185206
13436,1.969103316,0.086185206,0.086185206
13437,1.969103316,0.086185206,0.086185206
13438,1.969103316,0.086185206,0.086185206
13439,1.969103316,0.086185206,0.086185206
13440,1.969103316,0.086185206,0.086185206
13441,1.969103316,0.086185206,0.086185206
13442,1.969103316,0.086185206,0.086185206
13443,1.969103316,0.086185206,0.086185206
13444,1.969103316,0.086185206,0.086185206
13445,1.969103316,0.086185206,0.086185206
13446,1.969103316,0.086185206,0.086185206
13447,1.969103316,0.086185206,0.086185206
13448,1.969103316,0.086185206,0.086185206
13449,1.969103316,0.086185206,0.086185206
13450,1.969103316,0.086185206,0.086185206
13451,1.969103316,0.086185206,0.086185206
13452,1.969103316,0.086185206,0.086185206
13453,1.969103316,0.086185206,0.086185206
13454,1.969103316,0.086185206,0.086185206
13455,1.969103316,0.086185206,0.086185206
13456,1.969103316,0.086185206,0.086185206
13457,1.969103316,0.086185206,0.086185206
13458,1.969103316,0.086185206,0.086185206
13459,1.969103316,0.086185206,0.086185206
13460,1.969103316,0.086185206,0.086185206
13461,1.969103316,0.086185206,0.086185206
13462,1.969103316,0.086185206,0.086185206
13463,1.969103316,0.086185206,0.086185206
13464,1.969103316,0.086185206,0.086185206
13465,1.969103316,0.086185206,0.086185206
13466,1.969103316,0.086185206,0.086185206
13467,1.969103316,0.086185206,0.086185206
13468,1.969103316,0.086185206,0.086185206
13469,1.969103316,0.086185206,0.086185206
13470,1.969103316,0.086185206,0.086185206
13471,1.969103316,0.086185206,0.086185206
13472,1.969103316,0.086185206,0.086185206
13473,1.969103316,0.086185206,0.086185206
13474,1.969103316,0.086185206,0.086185206
13475,1.969103316,0.086185206,0.086185206
13476,1.969103316,0.086185206,0.086185206
13477,1.969103316,0.086185206,0.086185206
13478,1.969103316,0.086185206,0.086185206
13479,1.969103316,0.086185206,0.086185206
13480,1.969103316,0.086185206,0.086185206
13481,1.969103316,0.086185206,0.086185206
13482,1.969103316,0.086185206,0.086185206
13483,1.969103316,0.086185206,0.086185206
13484,1.969103316,0.086185206,0.086185206
13485,1.969103316,0.086185206,0.086185206
13486,1.969103316,0.086185206,0.086185206
13487,1.969103316,0.086185206,0.086185206
13488,1.969103316,0.086185206,0.086185206
13489,1.969103316,0.086185206,0.086185206
13490,1.969103316,0.086185206,0.086185206
13491,1.969103316,0.086185206,0.086185206
13492,1.969103316,0.086185206,0.086185206
13493,1.969103316,0.086185206,0.086185206
13494,1.969103316,0.086185206,0.086185206
13495,1.969103316,0.086185206,0.086185206
13496,1.969103316,0.086185206,0.086185206
13497,1.969103316,0.086185206,0.086185206
13498,1.969103316,0.086185206,0.086185206
13499,1.969103316,0.086185206,0.086185206
13500,1.969103316,0.086185206,0.086185206
13501,1.969103316,0.086185206,0.086185206
13502,1.969103316,0.086185206,0.086185206
13503,1.969103316,0.086185206,0.086185206
13504,1.969103316,0.086185206,0.086185206
13505,1.969103316,0.086185206,0.086185206
13506,1.969103316,0.086185206,0.086185206
13507,1.969103316,0.086185206,0.086185206
13508,1.969103316,0.086185206,0.086185206
13509,1.969103316,0.086185206,0.086185206
13510,1.969103316,0.086185206,0.086185206
13511,1.969103316,0.086185206,0.086185206
13512,1.969103316,0.086185206,0.086185206
13513,1.969103316,0.086185206,0.086185206
13514,1.969103316,0.086185206,0.086185206
13515,1.969103316,0.086185206,0.086185206
13516,1.969103316,0.086185206,0.086185206
13517,1.969103316,0.086185206,0.086185206
13518,1.969103316,0.086185206,0.086185206
13519,1.969103316,0.086185206,0.086185206
13520,1.969103316,0.086185206,0.086185206
13521,1.969103316,0.086185206,0.086185206
13522,1.969103316,0.086185206,0.086185206
13523,1.969103316,0.086185206,0.086185206
13524,1.969103316,0.086185206,0.086185206
13525,1.969103316,0.086185206,0.086185206
13526,1.969103316,0.086185206,0.086185206
13527,1.969103316,0.086185206,0.086185206
13528,1.969103316,0.086185206,0.086185206
13529,1.969103316,0.086185206,0.086185206
13530,1.969103316,0.086185206,0.086185206
13531,1.969103316,0.086185206,0.086185206
13532,1.969103316,0.086185206,0.086185206
13533,1.969103316,0.086185206,0.086185206
13534,1.969103316,0.086185206,0.086185206
13535,1.969103316,0.086185206,0.086185206
13536,1.969103316,0.086185206,0.086185206
13537,1.969103316,0.086185206,0.086185206
13538,1.969103316,0.086185206,0.086185206
13539,1.969103316,0.086185206,0.086185206
13540,1.969103316,0.086185206,0.086185206
13541,1.969103316,0.086185206,0.086185206
13542,1.969103316,0.086185206,0.086185206
13543,1.969103316,0.086185206,0.086185206
13544,1.969103316,0.086185206,0.086185206
13545,1.969103316,0.086185206,0.086185206
13546,1.969103316,0.086185206,0.086185206
13547,1.969103316,0.086185206,0.086185206
13548,1.969103316,0.086185206,0.086185206
13549,1.969103316,0.086185206,0.086185206
13550,1.969103316,0.086185206,0.086185206
13551,1.969103316,0.086185206,0.086185206
13552,1.969103316,0.086185206,0.086185206
13553,1.969103316,0.086185206,0.086185206
13554,1.969103316,0.086185206,0.086185206
13555,1.969103316,0.086185206,0.086185206
13556,1.969103316,0.086185206,0.086185206
13557,1.969103316,0.086185206,0.086185206
13558,1.969103316,0.086185206,0.086185206
13559,1.969103316,0.086185206,0.086185206
13560,1.969103316,0.086185206,0.086185206
13561,1.969103316,0.086185206,0.086185206
13562,1.969103316,0.086185206,0.086185206
13563,1.969103316,0.086185206,0.086185206
13564,1.969103316,0.086185206,0.086185206
13565,1.969103316,0.086185206,0.086185206
13566,1.969103316,0.086185206,0.086185206
13567,1.969103316,0.086185206,0.086185206
13568,1.969103316,0.086185206,0.086185206
13569,1.969103316,0.086185206,0.086185206
13570,1.969103316,0.086185206,0.086185206
13571,1.969103316,0.086185206,0.086185206
13572,1.969103316,0.086185206,0.086185206
13573,1.969103316,0.086185206,0.086185206
13574,1.969103316,0.086185206,0.086185206
13575,1.969103316,0.086185206,0.086185206
13576,1.969103316,0.086185206,0.086185206
13577,1.969103316,0.086185206,0.086185206
13578,1.969103316,0.086185206,0.086185206
13579,1.969103316,0.086185206,0.086185206
13580,1.969103316,0.086185206,0.086185206
13581,1.969103316,0.086185206,0.086185206
13582,1.969103316,0.086185206,0.086185206
13583,1.969103316,0.086185206,0.086185206
13584,1.969103316,0.086185206,0.086185206
13585,1.969103316,0.086185206,0.086185206
13586,1.969103316,0.086185206,0.086185206
13587,1.969103316,0.086185206,0.086185206
13588,1.969103316,0.086185206,0.086185206
13589,1.969103316,0.086185206,0.086185206
13590,1.969103316,0.086185206,0.086185206
13591,1.969103316,0.086185206,0.086185206
13592,1.969103316,0.086185206,0.086185206
13593,1.969103316,0.086185206,0.086185206
13594,1.969103316,0.086185206,0.086185206
13595,1.969103316,0.086185206,0.086185206
13596,1.969103316,0.086185206,0.086185206
13597,1.969103316,0.086185206,0.086185206
13598,1.969103316,0.086185206,0.086185206
13599,1.969103316,0.086185206,0.086185206
13600,1.969103316,0.086185206,0.086185206
13601,1.969103316,0.086185206,0.086185206
13602,1.969103316,0.086185206,0.086185206
13603,1.969103316,0.086185206,0.086185206
13604,1.969103316,0.086185206,0.086185206
13605,1.969103316,0.086185206,0.086185206
13606,1.969103316,0.086185206,0.086185206
13607,1.969103316,0.086185206,0.086185206
13608,1.969103316,0.086185206,0.086185206
13609,1.969103316,0.086185206,0.086185206
13610,1.969103316,0.086185206,0.086185206
13611,1.969103316,0.086185206,0.086185206
13612,1.969103316,0.086185206,0.086185206
13613,1.969103316,0.086185206,0.086185206
13614,1.969103316,0.086185206,0.086185206
13615,1.969103316,0.086185206,0.086185206
13616,1.969103316,0.086185206,0.086185206
13617,1.969103316,0.086185206,0.086185206
13618,1.969103316,0.086185206,0.086185206
13619,1.969103316,0.086185206,0.086185206
13620,1.969103316,0.086185206,0.086185206
13621,1.969103316,0.086185206,0.086185206
13622,1.969103316,0.086185206,0.086185206
13623,1.969103316,0.086185206,0.086185206
13624,1.969103316,0.086185206,0.086185206
13625,1.969103316,0.086185206,0.086185206
13626,1.969103316,0.086185206,0.086185206
13627,1.969103316,0.086185206,0.086185206
13628,1.969103316,0.086185206,0.086185206
13629,1.969103316,0.086185206,0.086185206
13630,1.969103316,0.086185206,0.086185206
13631,1.969103316,0.086185206,0.086185206
13632,1.969103316,0.086185206,0.086185206
13633,1.969103316,0.086185206,0.086185206
13634,1.969103316,0.086185206,0.086185206
13635,1.969103316,0.086185206,0.086185206
13636,1.969103316,0.086185206,0.086185206
13637,1.969103316,0.086185206,0.086185206
13638,1.969103316,0.086185206,0.086185206
13639,1.969103316,0.086185206,0.086185206
13640,1.969103316,0.086185206,0.086185206
13641,1.969103316,0.086185206,0.086185206
13642,1.969103316,0.086185206,0.086185206
13643,1.969103316,0.086185206,0.086185206
13644,1.969103316,0.086185206,0.086185206
13645,1.969103316,0.086185206,0.086185206
13646,1.969103316,0.086185206,0.086185206
13647,1.969103316,0.086185206,0.086185206
13648,1.969103316,0.086185206,0.086185206
13649,1.969103316,0.086185206,0.086185206
13650,1.969103316,0.086185206,0.086185206
13651,1.969103316,0.086185206,0.086185206
13652,1.969103316,0.086185206,0.086185206
13653,1.969103316,0.086185206,0.086185206
13654,1.969103316,0.086185206,0.086185206
13655,1.969103316,0.086185206,0.086185206
13656,1.969103316,0.086185206,0.086185206
13657,1.969103316,0.086185206,0.086185206
13658,1.969103316,0.086185206,0.086185206
13659,1.969103316,0.086185206,0.086185206
13660,1.969103316,0.086185206,0.086185206
13661,1.969103316,0.086185206,0.086185206
13662,1.969103316,0.086185206,0.086185206
13663,1.969103316,0.086185206,0.086185206
13664,1.969103316,0.086185206,0.086185206
13665,1.969103316,0.086185206,0.086185206
13666,1.969103316,0.086185206,0.086185206
13667,1.969103316,0.086185206,0.086185206
13668,1.969103316,0.086185206,0.086185206
13669,1.969103316,0.086185206,0.086185206
13670,1.969103316,0.086185206,0.086185206
13671,1.969103316,0.086185206,0.086185206
13672,1.969103316,0.086185206,0.086185206
13673,1.969103316,0.086185206,0.086185206
13674,1.969103316,0.086185206,0.086185206
13675,1.969103316,0.086185206,0.086185206
13676,1.969103316,0.086185206,0.086185206
13677,1.969103316,0.086185206,0.086185206
13678,1.969103316,0.086185206,0.086185206
13679,1.969103316,0.086185206,0.086185206
13680,1.969103316,0.086185206,0.086185206
13681,1.969103316,0.086185206,0.086185206
13682,1.969103316,0.086185206,0.086185206
13683,1.969103316,0.086185206,0.086185206
13684,1.969103316,0.086185206,0.086185206
13685,1.969103316,0.086185206,0.086185206
13686,1.969103316,0.086185206,0.086185206
13687,1.969103316,0.086185206,0.086185206
13688,1.969103316,0.086185206,0.086185206
13689,1.969103316,0.086185206,0.086185206
13690,1.969103316,0.086185206,0.086185206
13691,1.969103316,0.086185206,0.086185206
13692,1.969103316,0.086185206,0.086185206
13693,1.969103316,0.086185206,0.086185206
13694,1.969103316,0.086185206,0.086185206
13695,1.969103316,0.086185206,0.086185206
13696,1.969103316,0.086185206,0.086185206
13697,1.969103316,0.086185206,0.086185206
13698,1.969103316,0.086185206,0.086185206
13699,1.969103316,0.086185206,0.086185206
13700,1.969103316,0.086185206,0.086185206
13701,1.969103316,0.086185206,0.086185206
13702,1.969103316,0.086185206,0.086185206
13703,1.969103316,0.086185206,0.086185206
13704,1.969103316,0.086185206,0.086185206
13705,1.969103316,0.086185206,0.086185206
13706,1.969103316,0.086185206,0.086185206
13707,1.969103316,0.086185206,0.086185206
13708,1.969103316,0.086185206,0.086185206
13709,1.969103316,0.086185206,0.086185206
13710,1.969103316,0.086185206,0.086185206
13711,1.969103316,0.086185206,0.086185206
13712,1.969103316,0.086185206,0.086185206
13713,1.969103316,0.086185206,0.086185206
13714,1.969103316,0.086185206,0.086185206
13715,1.969103316,0.086185206,0.086185206
13716,1.969103316,0.086185206,0.086185206
13717,1.969103316,0.086185206,0.086185206
13718,1.969103316,0.086185206,0.086185206
13719,1.969103316,0.086185206,0.086185206
13720,1.969103316,0.086185206,0.086185206
13721,1.969103316,0.086185206,0.086185206
13722,1.969103316,0.086185206,0.086185206
13723,1.969103316,0.086185206,0.086185206
13724,1.969103316,0.086185206,0.086185206
13725,1.969103316,0.086185206,0.086185206
13726,1.969103316,0.086185206,0.086185206
13727,1.969103316,0.086185206,0.086185206
13728,1.969103316,0.086185206,0.086185206
13729,1.969103316,0.086185206,0.086185206
13730,1.969103316,0.086185206,0.086185206
13731,1.969103316,0.086185206,0.086185206
13732,1.969103316,0.086185206,0.086185206
13733,1.969103316,0.086185206,0.086185206
13734,1.969103316,0.086185206,0.086185206
13735,1.969103316,0.086185206,0.086185206
13736,1.969103316,0.086185206,0.086185206
13737,1.969103316,0.086185206,0.086185206
13738,1.969103316,0.086185206,0.086185206
13739,1.969103316,0.086185206,0.086185206
13740,1.969103316,0.086185206,0.086185206
13741,1.969103316,0.086185206,0.086185206
13742,1.969103316,0.086185206,0.086185206
13743,1.969103316,0.086185206,0.086185206
13744,1.969103316,0.086185206,0.086185206
13745,1.969103316,0.086185206,0.086185206
13746,1.969103316,0.086185206,0.086185206
13747,1.969103316,0.086185206,0.086185206
13748,1.969103316,0.086185206,0.086185206
13749,1.969103316,0.086185206,0.086185206
13750,1.969103316,0.086185206,0.086185206
13751,1.969103316,0.086185206,0.086185206
13752,1.969103316,0.086185206,0.086185206
13753,1.969103316,0.086185206,0.086185206
13754,1.969103316,0.086185206,0.086185206
13755,1.969103316,0.086185206,0.086185206
13756,1.969103316,0.086185206,0.086185206
13757,1.969103316,0.086185206,0.086185206
13758,1.969103316,0.086185206,0.086185206
13759,1.969103316,0.086185206,0.086185206
13760,1.969103316,0.086185206,0.086185206
13761,1.969103316,0.086185206,0.086185206
13762,1.969103316,0.086185206,0.086185206
13763,1.969103316,0.086185206,0.086185206
13764,1.969103316,0.086185206,0.086185206
13765,1.969103316,0.086185206,0.086185206
13766,1.969103316,0.086185206,0.086185206
13767,1.969103316,0.086185206,0.086185206
13768,1.969103316,0.086185206,0.086185206
13769,1.969103316,0.086185206,0.086185206
13770,1.969103316,0.086185206,0.086185206
13771,1.969103316,0.086185206,0.086185206
13772,1.969103316,0.086185206,0.086185206
13773,1.969103316,0.086185206,0.086185206
13774,1.969103316,0.086185206,0.086185206
13775,1.969103316,0.086185206,0.086185206
13776,1.969103316,0.086185206,0.086185206
13777,1.969103316,0.086185206,0.086185206
13778,1.969103316,0.086185206,0.086185206
13779,1.969103316,0.086185206,0.086185206
13780,1.969103316,0.086185206,0.086185206
13781,1.969103316,0.086185206,0.086185206
13782,1.969103316,0.086185206,0.086185206
13783,1.969103316,0.086185206,0.086185206
13784,1.969103316,0.086185206,0.086185206
13785,1.969103316,0.086185206,0.086185206
13786,1.969103316,0.086185206,0.086185206
13787,1.969103316,0.086185206,0.086185206
13788,1.969103316,0.086185206,0.086185206
13789,1.969103316,0.086185206,0.086185206
13790,1.969103316,0.086185206,0.086185206
13791,1.969103316,0.086185206,0.086185206
13792,1.969103316,0.086185206,0.086185206
13793,1.969103316,0.086185206,0.086185206
13794,1.969103316,0.086185206,0.086185206
13795,1.969103316,0.086185206,0.086185206
13796,1.969103316,0.086185206,0.086185206
13797,1.969103316,0.086185206,0.086185206
13798,1.969103316,0.086185206,0.086185206
13799,1.969103316,0.086185206,0.086185206
13800,1.969103316,0.086185206,0.086185206
13801,1.969103316,0.086185206,0.086185206
13802,1.969103316,0.086185206,0.086185206
13803,1.969103316,0.086185206,0.086185206
13804,1.969103316,0.086185206,0.086185206
13805,1.969103316,0.086185206,0.086185206
13806,1.969103316,0.086185206,0.086185206
13807,1.969103316,0.086185206,0.086185206
13808,1.969103316,0.086185206,0.086185206
13809,1.969103316,0.086185206,0.086185206
13810,1.969103316,0.086185206,0.086185206
13811,1.969103316,0.086185206,0.086185206
13812,1.969103316,0.086185206,0.086185206
13813,1.969103316,0.086185206,0.086185206
13814,1.969103316,0.086185206,0.086185206
13815,1.969103316,0.086185206,0.086185206
13816,1.969103316,0.086185206,0.086185206
13817,1.969103316,0.086185206,0.086185206
13818,1.969103316,0.086185206,0.086185206
13819,1.969103316,0.086185206,0.086185206
13820,1.969103316,0.086185206,0.086185206
13821,1.969103316,0.086185206,0.086185206
13822,1.969103316,0.086185206,0.086185206
13823,1.969103316,0.086185206,0.086185206
13824,1.969103316,0.086185206,0.086185206
13825,1.969103316,0.086185206,0.086185206
13826,1.969103316,0.086185206,0.086185206
13827,1.969103316,0.086185206,0.086185206
13828,1.969103316,0.086185206,0.086185206
13829,1.969103316,0.086185206,0.086185206
13830,1.969103316,0.086185206,0.086185206
13831,1.969103316,0.086185206,0.086185206
13832,1.969103316,0.086185206,0.086185206
13833,1.969103316,0.086185206,0.086185206
13834,1.969103316,0.086185206,0.086185206
13835,1.969103316,0.086185206,0.086185206
13836,1.969103316,0.086185206,0.086185206
13837,1.969103316,0.086185206,0.086185206
13838,1.969103316,0.086185206,0.086185206
13839,1.969103316,0.086185206,0.086185206
13840,1.969103316,0.086185206,0.086185206
13841,1.969103316,0.086185206,0.086185206
13842,1.969103316,0.086185206,0.086185206
13843,1.969103316,0.086185206,0.086185206
13844,1.969103316,0.086185206,0.086185206
13845,1.969103316,0.086185206,0.086185206
13846,1.969103316,0.086185206,0.086185206
13847,1.969103316,0.086185206,0.086185206
13848,1.969103316,0.086185206,0.086185206
13849,1.969103316,0.086185206,0.086185206
13850,1.969103316,0.086185206,0.086185206
13851,1.969103316,0.086185206,0.086185206
13852,1.969103316,0.086185206,0.086185206
13853,1.969103316,0.086185206,0.086185206
13854,1.969103316,0.086185206,0.086185206
13855,1.969103316,0.086185206,0.086185206
13856,1.969103316,0.086185206,0.086185206
13857,1.969103316,0.086185206,0.086185206
13858,1.969103316,0.086185206,0.086185206
13859,1.969103316,0.086185206,0.086185206
13860,1.969103316,0.086185206,0.086185206
13861,1.969103316,0.086185206,0.086185206
13862,1.969103316,0.086185206,0.086185206
13863,1.969103316,0.086185206,0.086185206
13864,1.969103316,0.086185206,0.086185206
13865,1.969103316,0.086185206,0.086185206
13866,1.969103316,0.086185206,0.086185206
13867,1.969103316,0.086185206,0.086185206
13868,1.969103316,0.086185206,0.086185206
13869,1.969103316,0.086185206,0.086185206
13870,1.969103316,0.086185206,0.086185206
13871,1.969103316,0.086185206,0.086185206
13872,1.969103316,0.086185206,0.086185206
13873,1.969103316,0.086185206,0.086185206
13874,1.969103316,0.086185206,0.086185206
13875,1.969103316,0.086185206,0.086185206
13876,1.969103316,0.086185206,0.086185206
13877,1.969103316,0.086185206,0.086185206
13878,1.969103316,0.086185206,0.086185206
13879,1.969103316,0.086185206,0.086185206
13880,1.969103316,0.086185206,0.086185206
13881,1.969103316,0.086185206,0.086185206
13882,1.969103316,0.086185206,0.086185206
13883,1.969103316,0.086185206,0.086185206
13884,1.969103316,0.086185206,0.086185206
13885,1.969103316,0.086185206,0.086185206
13886,1.969103316,0.086185206,0.086185206
13887,1.969103316,0.086185206,0.086185206
13888,1.969103316,0.086185206,0.086185206
13889,1.969103316,0.086185206,0.086185206
13890,1.969103316,0.086185206,0.086185206
13891,1.969103316,0.086185206,0.086185206
13892,1.969103316,0.086185206,0.086185206
13893,1.969103316,0.086185206,0.086185206
13894,1.969103316,0.086185206,0.086185206
13895,1.969103316,0.086185206,0.086185206
13896,1.969103316,0.086185206,0.086185206
13897,1.969103316,0.086185206,0.086185206
13898,1.969103316,0.086185206,0.086185206
13899,1.969103316,0.086185206,0.086185206
13900,1.969103316,0.086185206,0.086185206
13901,1.969103316,0.086185206,0.086185206
13902,1.969103316,0.086185206,0.086185206
13903,1.969103316,0.086185206,0.086185206
13904,1.969103316,0.086185206,0.086185206
13905,1.969103316,0.086185206,0.086185206
13906,1.969103316,0.086185206,0.086185206
13907,1.969103316,0.086185206,0.086185206
13908,1.969103316,0.086185206,0.086185206
13909,1.969103316,0.086185206,0.086185206
13910,1.969103316,0.086185206,0.086185206
13911,1.969103316,0.086185206,0.086185206
13912,1.969103316,0.086185206,0.086185206
13913,1.969103316,0.086185206,0.086185206
13914,1.969103316,0.086185206,0.086185206
13915,1.969103316,0.086185206,0.086185206
13916,1.969103316,0.086185206,0.086185206
13917,1.969103316,0.086185206,0.086185206
13918,1.969103316,0.086185206,0.086185206
13919,1.969103316,0.086185206,0.086185206
13920,1.969103316,0.086185206,0.086185206
13921,1.969103316,0.086185206,0.086185206
13922,1.969103316,0.086185206,0.086185206
13923,1.969103316,0.086185206,0.086185206
13924,1.969103316,0.086185206,0.086185206
13925,1.969103316,0.086185206,0.086185206
13926,1.969103316,0.086185206,0.086185206
13927,1.969103316,0.086185206,0.086185206
13928,1.969103316,0.086185206,0.086185206
13929,1.969103316,0.086185206,0.086185206
13930,1.969103316,0.086185206,0.086185206
13931,1.969103316,0.086185206,0.086185206
13932,1.969103316,0.086185206,0.086185206
13933,1.969103316,0.086185206,0.086185206
13934,1.969103316,0.086185206,0.086185206
13935,1.969103316,0.086185206,0.086185206
13936,1.969103316,0.086185206,0.086185206
13937,1.969103316,0.086185206,0.086185206
13938,1.969103316,0.086185206,0.086185206
13939,1.969103316,0.086185206,0.086185206
13940,1.969103316,0.086185206,0.086185206
13941,1.969103316,0.086185206,0.086185206
13942,1.969103316,0.086185206,0.086185206
13943,1.969103316,0.086185206,0.086185206
13944,1.969103316,0.086185206,0.086185206
13945,1.969103316,0.086185206,0.086185206
13946,1.969103316,0.086185206,0.086185206
13947,1.969103316,0.086185206,0.086185206
13948,1.969103316,0.086185206,0.086185206
13949,1.969103316,0.086185206,0.086185206
13950,1.969103316,0.086185206,0.086185206
13951,1.969103316,0.086185206,0.086185206
13952,1.969103316,0.086185206,0.086185206
13953,1.969103316,0.086185206,0.086185206
13954,1.969103316,0.086185206,0.086185206
13955,1.969103316,0.086185206,0.086185206
13956,1.969103316,0.086185206,0.086185206
13957,1.969103316,0.086185206,0.086185206
13958,1.969103316,0.086185206,0.086185206
13959,1.969103316,0.086185206,0.086185206
13960,1.969103316,0.086185206,0.086185206
13961,1.969103316,0.086185206,0.086185206
13962,1.969103316,0.086185206,0.086185206
13963,1.969103316,0.086185206,0.086185206
13964,1.969103316,0.086185206,0.086185206
13965,1.969103316,0.086185206,0.086185206
13966,1.969103316,0.086185206,0.086185206
13967,1.969103316,0.086185206,0.086185206
13968,1.969103316,0.086185206,0.086185206
13969,1.969103316,0.086185206,0.086185206
13970,1.969103316,0.086185206,0.086185206
13971,1.969103316,0.086185206,0.086185206
13972,1.969103316,0.086185206,0.086185206
13973,1.969103316,0.086185206,0.086185206
13974,1.969103316,0.086185206,0.086185206
13975,1.969103316,0.086185206,0.086185206
13976,1.969103316,0.086185206,0.086185206
13977,1.969103316,0.086185206,0.086185206
13978,1.969103316,0.086185206,0.086185206
13979,1.969103316,0.086185206,0.086185206
13980,1.969103316,0.086185206,0.086185206
13981,1.969103316,0.086185206,0.086185206
13982,1.969103316,0.086185206,0.086185206
13983,1.969103316,0.086185206,0.086185206
13984,1.969103316,0.086185206,0.086185206
13985,1.969103316,0.086185206,0.086185206
13986,1.969103316,0.086185206,0.086185206
13987,1.969103316,0.086185206,0.086185206
13988,1.969103316,0.086185206,0.086185206
13989,1.969103316,0.086185206,0.086185206
13990,1.969103316,0.086185206,0.086185206
13991,1.969103316,0.086185206,0.086185206
13992,1.969103316,0.086185206,0.086185206
13993,1.969103316,0.086185206,0.086185206
13994,1.969103316,0.086185206,0.086185206
13995,1.969103316,0.086185206,0.086185206
13996,1.969103316,0.086185206,0.086185206
13997,1.969103316,0.086185206,0.086185206
13998,1.969103316,0.086185206,0.086185206
13999,1.969103316,0.086185206,0.086185206
14000,1.969103316,0.086185206,0.086185206
14001,1.969103316,0.086185206,0.086185206
14002,1.969103316,0.086185206,0.086185206
14003,1.969103316,0.086185206,0.086185206
14004,1.969103316,0.086185206,0.086185206
14005,1.969103316,0.086185206,0.086185206
14006,1.969103316,0.086185206,0.086185206
14007,1.969103316,0.086185206,0.086185206
14008,1.969103316,0.086185206,0.086185206
14009,1.969103316,0.086185206,0.086185206
14010,1.969103316,0.086185206,0.086185206
14011,1.969103316,0.086185206,0.086185206
14012,1.969103316,0.086185206,0.086185206
14013,1.969103316,0.086185206,0.086185206
14014,1.969103316,0.086185206,0.086185206
14015,1.969103316,0.086185206,0.086185206
14016,1.969103316,0.086185206,0.086185206
14017,1.969103316,0.086185206,0.086185206
14018,1.969103316,0.086185206,0.086185206
14019,1.969103316,0.086185206,0.086185206
14020,1.969103316,0.086185206,0.086185206
14021,1.969103316,0.086185206,0.086185206
14022,1.969103316,0.086185206,0.086185206
14023,1.969103316,0.086185206,0.086185206
14024,1.969103316,0.086185206,0.086185206
14025,1.969103316,0.086185206,0.086185206
14026,1.969103316,0.086185206,0.086185206
14027,1.969103316,0.086185206,0.086185206
14028,1.969103316,0.086185206,0.086185206
14029,1.969103316,0.086185206,0.086185206
14030,1.969103316,0.086185206,0.086185206
14031,1.969103316,0.086185206,0.086185206
14032,1.969103316,0.086185206,0.086185206
14033,1.969103316,0.086185206,0.086185206
14034,1.969103316,0.086185206,0.086185206
14035,1.969103316,0.086185206,0.086185206
14036,1.969103316,0.086185206,0.086185206
14037,1.969103316,0.086185206,0.086185206
14038,1.969103316,0.086185206,0.086185206
14039,1.969103316,0.086185206,0.086185206
14040,1.969103316,0.086185206,0.086185206
14041,1.969103316,0.086185206,0.086185206
